target_id pval qval test_stat rss degrees_free mean_obs var_obs tech_var sigma_sq smooth_sigma_sq final_sigma_sq
ENSMUST00000021558.8 0.0137861312003729 1 8.56818435527142 1.24901424646676 2 6.87468756974546 0.156126780808345 0.00438531826742154 0.151741462540923 0.0765842897320255 0.151741462540923
ENSMUST00000165596.8 0.0138081146835636 1 8.56499767817446 51.4237759683325 2 3.43298347527938 6.42797199604156 2.7150666906804 3.71290530536116 1.65148282729228 3.71290530536116
ENSMUST00000213603.2 0.0138391780774048 1 8.56050343605374 67.6902075048575 2 2.33244614099599 8.46127593810719 1.95918723391998 6.50208870418721 2.50131407013546 6.50208870418721
ENSMUST00000072621.12 0.0138797622812086 1 8.55464690152844 42.2385039190601 2 4.78216221844743 5.27981298988252 1.18353655218006 4.09627643770245 0.407718085069524 4.09627643770245
ENSMUST00000047793.6 0.0138837535915719 1 8.55407185758818 4.60884485121571 2 5.24346225747064 0.576105606401964 0.00867842313489652 0.567427183267067 0.239155117565921 0.567427183267067
ENSMUST00000037900.9 0.013940260799558 1 8.54594833020935 42.7895029264087 2 2.29657635325252 5.34868786580108 0.332310762509505 5.01637710329158 2.51313655902594 5.01637710329158
ENSMUST00000087321.4 0.0139496845810983 1 8.54459676328868 2.76749289422741 2 6.25125890598464 0.345936611778426 0.00244607338692636 0.3434905383915 0.106050501189515 0.3434905383915
ENSMUST00000124008.2 0.0139617228769122 1 8.54287154802272 39.4471514449441 2 4.06232089930456 4.93089393061801 2.53704956291731 2.3938443677007 0.911415697165587 2.3938443677007
ENSMUST00000074357.8 0.0139641860411645 1 8.54251873382914 59.004421055004 2 3.86224087531951 7.3755526318755 1.91663404523498 5.45891858664051 1.13381647773214 5.45891858664051
ENSMUST00000027850.15 0.0140159668192581 1 8.53511622427671 41.3071238257134 2 2.09241635435803 5.16339047821417 1.69109361567756 3.47229686253661 2.55602168882895 3.47229686253661
ENSMUST00000115273.10 0.0140534214332481 1 8.52977878893505 2.59348908354592 2 6.2162892040624 0.32418613544324 0.0128905879216092 0.311295547521631 0.108501339111748 0.311295547521631
ENSMUST00000098782.4 0.0140609511938729 1 8.52870748481531 39.5007945760358 2 1.60978342462786 4.93759932200447 0.0473704000827283 4.89022892192174 2.48303413439737 4.89022892192174
ENSMUST00000182719.8 0.0140619276207914 1 8.52856860473474 4.40298238754762 2 6.29880818940725 0.550372798443452 0.0381469072959518 0.5122258911475 0.102897845379011 0.5122258911475
ENSMUST00000144599.2 0.014075759356565 1 8.52660231135762 34.2563376024056 2 1.46234999419876 4.2820422003007 0.0308035944202327 4.25123860588047 2.41425611004928 4.25123860588047
ENSMUST00000103220.4 0.0141119253562684 1 8.52147013822353 1.04574854010919 2 6.67695347377513 0.130718567513648 0.00157087928980041 0.129147688223848 0.0836696415515552 0.129147688223848
ENSMUST00000004050.7 0.0141216399570176 1 8.52009381879312 1.86896476889842 2 6.115542847293 0.233620596112303 0.00262866315872379 0.230991932953579 0.116252480212493 0.230991932953579
ENSMUST00000186193.7 0.0141368990347824 1 8.51793389407057 33.4058130089942 2 1.4033949859453 4.17572662612427 0.222140152833271 3.953586473291 2.38122100987147 3.953586473291
ENSMUST00000102759.8 0.0142304319768681 1 8.50474502113791 1.79756657756259 2 6.32867427193216 0.224695822195324 0.00235571606579615 0.222340106129528 0.101017514486478 0.222340106129528
ENSMUST00000020849.9 0.0142766725789433 1 8.49825672380283 2.283706269399 2 5.27866120934413 0.285463283674875 0.0109824370626352 0.27448084661224 0.23123290753498 0.27448084661224
ENSMUST00000060992.6 0.014343583039404 1 8.48890522348694 3.0770899211136 2 6.6829740158135 0.3846362401392 0.0269292069793703 0.357707033159829 0.0834300456740151 0.357707033159829
ENSMUST00000034227.6 0.014359748451732 1 8.4866524656087 1.62313216255384 2 9.19225035684932 0.20289152031923 0.000166173976921066 0.202725346342308 0.0658026481564268 0.202725346342308
ENSMUST00000167374.9 0.0144445127416416 1 8.47488135521291 32.4005486473113 2 2.05671574112424 4.05006858091391 0.307131546083148 3.74293703483076 2.55906160409812 3.74293703483076
ENSMUST00000169390.8 0.0144731426693259 1 8.47092115351167 2.10155187339342 2 7.91306755900448 0.262693984174177 0.000441884085973871 0.262252100088203 0.0576214580371986 0.262252100088203
ENSMUST00000124016.8 0.0144741643484032 1 8.47077997573964 36.3573589699049 2 4.02800429287804 4.54466987123812 0.374647526492545 4.17002234474557 0.946573771001839 4.17002234474557
ENSMUST00000089230.7 0.0145410742335272 1 8.46155585669076 1.61262858345897 2 6.47251172865141 0.201578572932371 0.00844577820597726 0.193132794726394 0.0929235069980551 0.193132794726394
ENSMUST00000082089.14 0.0145699945032288 1 8.45758207208296 63.3967191334918 2 4.18276284452073 7.92458989168648 0.807615432049612 7.11697445963687 0.79963004053017 7.11697445963687
ENSMUST00000112865.8 0.0145782379072602 1 8.45645083309252 47.3144303435474 2 3.40327578443304 5.91430379294342 1.49281357650273 4.42149021644069 1.68158059284367 4.42149021644069
ENSMUST00000169464.9 0.014609742716343 1 8.45213332696232 13.2119738124381 2 5.12392850896437 1.65149672655476 0.633498136356178 1.01799859019858 0.270096934084668 1.01799859019858
ENSMUST00000002908.8 0.0146121799374194 1 8.45179971153106 8.21211645933462 2 5.23222897956275 1.02651455741683 0.00603629955548213 1.02047825786135 0.241763230857456 1.02047825786135
ENSMUST00000150551.8 0.0146273049159612 1 8.4497305943812 41.0120788646974 2 1.67166355456362 5.12650985808718 0.220669131605894 4.90584072648128 2.50573244405257 4.90584072648128
ENSMUST00000203203.2 0.0147173398877002 1 8.43745779232596 14.0983427037866 2 4.58823742533685 1.76229283797332 0.268875930318081 1.49341690765524 0.517884092697971 1.49341690765524
ENSMUST00000147688.8 0.0147768109608724 1 8.42939230787438 33.524850169937 2 1.90864099221551 4.19060627124212 1.15605981811315 3.03454645312897 2.55694290340856 3.03454645312897
ENSMUST00000036225.15 0.0148082684899833 1 8.42513914492198 3.04284445966015 2 5.83189360455173 0.380355557457518 0.0452198154030005 0.335135742054518 0.143760763052536 0.335135742054518
ENSMUST00000062528.9 0.0149647087223979 1 8.40412120357905 1.47127257915319 2 6.46320552680737 0.183909072394149 0.00165641923339368 0.182252653160755 0.0934030283143774 0.182252653160755
ENSMUST00000070116.12 0.0149669748539579 1 8.40381836307113 1.34128810976454 2 6.29106089123067 0.167661013720568 0.00289532123707447 0.164765692483493 0.10339792972559 0.164765692483493
ENSMUST00000213043.2 0.0150304345016357 1 8.39535633335463 2.33820938143089 2 6.9565443183031 0.292276172678861 0.0144113536084177 0.277864819070443 0.074053590207449 0.277864819070443
ENSMUST00000076587.6 0.0150330227613832 1 8.3950119604861 1.49472333692967 2 9.67743699627905 0.186840417116209 0.000148268364744357 0.186692148751464 0.0793811722080671 0.186692148751464
ENSMUST00000204701.3 0.0150645755390361 1 8.39081856420282 57.863609913792 2 2.10179177459159 7.232951239224 1.88609236134282 5.34685887788118 2.55499720560963 5.34685887788118
ENSMUST00000000010.9 0.0150990759452064 1 8.38624346543097 3.93231869079282 2 5.05362310413576 0.491539836349103 0.0606035254176682 0.430936310931435 0.29231145801944 0.430936310931435
ENSMUST00000115688.8 0.0151772983645342 1 8.37590899240926 58.4016645524963 2 2.14195651541448 7.30020806906203 2.09335765675796 5.20685041230407 2.54955497161582 5.20685041230407
ENSMUST00000028610.10 0.0152028018576257 1 8.37255107075713 1.29089702336574 2 7.36951413188407 0.161362127920718 0.000645578384212137 0.160716549536506 0.0642229601796447 0.160716549536506
ENSMUST00000097373.2 0.0152280351205158 1 8.36923426830553 64.3950295840296 2 4.28354317500943 8.04937869800369 1.37654939474244 6.67282930326126 0.720943141577872 6.67282930326126
ENSMUST00000093925.5 0.0152781128992738 1 8.36266800845421 15.1429326293939 2 4.03750593206305 1.89286657867423 0.0480875645961266 1.84477901407811 0.936700535294413 1.84477901407811
ENSMUST00000154633.8 0.0153255263826939 1 8.35647089955248 24.8073608187517 2 3.22102658832064 3.10092010234397 0.0728489915396 3.02807111080437 1.86485608775001 3.02807111080437
ENSMUST00000004294.12 0.0154409906395722 1 8.34145915169931 2.11283017559495 2 6.72810714730541 0.264103771949369 0.0310251776573684 0.233078594292 0.0816857395137423 0.233078594292
ENSMUST00000167085.8 0.0154624630133794 1 8.33867986657425 7.8537933891632 2 4.28249417842342 0.9817241736454 0.0719491955249183 0.909774978120482 0.721690020584331 0.909774978120482
ENSMUST00000237738.2 0.0155225703371392 1 8.33092032686648 55.0007110700842 2 2.02011657510835 6.87508888376052 1.49243965248521 5.38264923127531 2.56074827729038 5.38264923127531
ENSMUST00000126112.8 0.0155390653434226 1 8.32879616212467 46.904084665434 2 3.45874462857728 5.86301058317925 2.61917311923508 3.24383746394417 1.62446330688385 3.24383746394417
ENSMUST00000183032.8 0.0156453527783551 1 8.31516270632689 45.902011665331 2 4.46624056020771 5.73775145816637 0.470630026695921 5.26712143147045 0.596505354483922 5.26712143147045
ENSMUST00000099265.3 0.0156727583075979 1 8.31166242673943 0.892993525527434 2 6.6002701645954 0.111624190690929 0.00139234586288855 0.110231844828041 0.0868744485210679 0.110231844828041
ENSMUST00000150234.8 0.0156842176951498 1 8.31020062913993 32.5760300725372 2 1.71617162264985 4.07200375906716 0.764437415635355 3.3075663434318 2.51971937184022 3.3075663434318
ENSMUST00000107624.8 0.0157712720899449 1 8.29913043215376 2.65785360300059 2 5.80620986161392 0.332231700375074 0.0311395764813038 0.30109212389377 0.146678586784523 0.30109212389377
ENSMUST00000043286.15 0.0158036460482748 1 8.29502920604352 47.1150829982279 2 1.7934510504499 5.88938537477849 1.24031130351854 4.64907407125995 2.53925554812553 4.64907407125995
ENSMUST00000134255.8 0.0158088965979891 1 8.29436484318965 51.9159839603163 2 1.8501567230535 6.48949799503954 0.708231573970008 5.78126642106953 2.54969045986024 5.78126642106953
ENSMUST00000114397.9 0.0158096916841098 1 8.29426425854448 26.7879976813488 2 3.63716200461092 3.3484997101686 0.03970331283005 3.30879639733855 1.41426287865803 3.30879639733855
ENSMUST00000105340.8 0.0158110077555372 1 8.29409777627793 57.7422089777095 2 2.08283616114058 7.21777612221368 1.44017012790599 5.77760599430769 2.55697167509934 5.77760599430769
ENSMUST00000091224.11 0.0158394579785964 1 8.29050222340856 41.242670253422 2 3.21224825548087 5.15533378167775 0.196805718908605 4.95852806276915 1.8735615255049 4.95852806276915
ENSMUST00000170757.3 0.0158463996010857 1 8.28962591793595 1.14472079369937 2 6.74139490720734 0.143090099212421 0.00188080209521511 0.141209297117206 0.0811889899522658 0.141209297117206
ENSMUST00000239079.2 0.0158786140265255 1 8.28556420979739 0.880330013736217 2 7.81573681653204 0.110041251717027 0.0015772965551779 0.108463955161849 0.0583415041348031 0.108463955161849
ENSMUST00000162422.2 0.0159226439715283 1 8.28002606748368 29.5272962569585 2 3.21299684108469 3.69091203211981 0.555348891287655 3.13556314083216 1.87281985528392 3.13556314083216
ENSMUST00000115524.8 0.0159317789831087 1 8.27887897254571 1.41719265782841 2 7.22374374674347 0.177149082228551 0.0555408862830771 0.121608195945474 0.0671582021053808 0.121608195945474
ENSMUST00000044113.12 0.0159650620911285 1 8.27470512723959 2.67112225943043 2 6.92959847757957 0.333890282428803 0.00115795329032639 0.332732329138477 0.074864552529874 0.332732329138477
ENSMUST00000075444.8 0.0159984663412963 1 8.27052483001119 26.4571617383862 2 2.89761085727811 3.30714521729827 0.0777570836246042 3.22938813367367 2.16569639963722 3.22938813367367
ENSMUST00000109392.9 0.0160188184982254 1 8.26798218346607 6.37390305234507 2 5.25582134084653 0.796737881543134 0.327489805915824 0.46924807562731 0.23633079582138 0.46924807562731
ENSMUST00000152171.8 0.0160699032026171 1 8.26161424546909 4.00170750409978 2 5.24126796807978 0.500213438012472 0.00933751988970641 0.490875918122766 0.23966148494128 0.490875918122766
ENSMUST00000211846.2 0.016106324889826 1 8.25708646767488 30.8587479198232 2 2.56749527862634 3.8573434899779 0.715839632868832 3.14150385710907 2.39512000352617 3.14150385710907
ENSMUST00000028552.4 0.0161107440908806 1 8.25653778944659 3.38284209955113 2 5.55723260518103 0.422855262443891 0.00583529384280311 0.417019968601088 0.179859366816022 0.417019968601088
ENSMUST00000134471.2 0.0161436975998155 1 8.25245109394999 0.971525104993304 2 7.37209260872683 0.121440638124163 0.00268057565864519 0.118760062465518 0.0641758725528621 0.118760062465518
ENSMUST00000232594.2 0.0162686251823992 1 8.23703372296276 43.7477469697695 2 1.73367563460225 5.46846837122119 1.62930376498863 3.83916460623255 2.52467582131549 3.83916460623255
ENSMUST00000190703.7 0.0163270318425516 1 8.2298662990796 8.16884024790598 2 5.0105592543489 1.02110503098825 0.00605658512461106 1.01504844586364 0.307458405045326 1.01504844586364
ENSMUST00000207376.2 0.016434628130673 1 8.21672939758456 4.79079465702573 2 4.97728991541621 0.598849332128216 0.0394746643805532 0.559374667747663 0.319972623704396 0.559374667747663
ENSMUST00000153386.8 0.0164549607435372 1 8.21425656455132 61.5231391858619 2 4.00221089986824 7.69039239823274 0.153798584473707 7.53659381375903 0.973894521913717 7.53659381375903
ENSMUST00000022566.14 0.0165635496039389 1 8.20110160986069 68.242577601801 2 4.42265738142864 8.53032220022513 1.94002478151125 6.59029741871388 0.625752809662091 6.59029741871388
ENSMUST00000215721.2 0.016577181157396 1 8.19945631672288 2.33967246979485 2 7.20551426019261 0.292459058724357 0.000900185846236573 0.29155887287812 0.0675642669512251 0.29155887287812
ENSMUST00000050410.11 0.0165819055912044 1 8.19888640550957 68.9096571890598 2 2.39651992229762 8.61370714863247 3.28358360883172 5.33012353980075 2.47718939903245 5.33012353980075
ENSMUST00000097293.10 0.0165926849465297 1 8.19758669322617 5.20422775836625 2 5.02089698601225 0.650528469795781 0.0272947143387237 0.623233755457058 0.303714448463549 0.623233755457058
ENSMUST00000111275.8 0.0166437489311732 1 8.19144114523989 34.2714947486533 2 3.83473684018274 4.28393684358166 0.11472137934272 4.16921546423894 1.16713918265715 4.16921546423894
ENSMUST00000178901.8 0.0166448557430732 1 8.19130814935 34.0233163366296 2 1.65491734704522 4.25291454207871 0.295824109639875 3.95709043243883 2.49996020601663 3.95709043243883
ENSMUST00000100275.10 0.0167063048314928 1 8.18393819197567 43.9214391371116 2 3.38092264321533 5.49017989213895 0.185237275587933 5.30494261655101 1.7041882472839 5.30494261655101
ENSMUST00000128309.8 0.016722487540267 1 8.18200181211985 61.3196182656927 2 2.05106569440708 7.66495228321159 0.656928401553896 7.0080238816577 2.55941691100747 7.0080238816577
ENSMUST00000058868.9 0.0167612859880383 1 8.17736691455042 2.64966520168339 2 5.50296749865256 0.331208150210423 0.00865668365883056 0.322551466551593 0.18849472842491 0.322551466551593
ENSMUST00000001599.4 0.0168326415489406 1 8.16887065663188 35.5122142604052 2 1.47400056989079 4.43902678255065 0.0249684582056922 4.41405832434496 2.42042013738195 4.41405832434496
ENSMUST00000075588.13 0.0168359052308163 1 8.16848291410088 30.5010625227794 2 2.16295655407491 3.81263281534743 0.632515754101532 3.18011706124589 2.54603612313219 3.18011706124589
ENSMUST00000074352.11 0.0168527905635093 1 8.16647804763646 7.06234284698575 2 6.21907017812698 0.882792855873218 0.0515601111385321 0.831232744734686 0.108302158988877 0.831232744734686
ENSMUST00000045542.13 0.0168826404595493 1 8.16293875343748 1.86480908705309 2 5.95213415293675 0.233101135881637 0.0153816121092024 0.217719523772434 0.131114188378309 0.217719523772434
ENSMUST00000118810.2 0.0170923443427478 1 8.13824922995054 42.1851926813428 2 3.12115287074133 5.27314908516785 1.85066881907654 3.42248026609132 1.9626402446924 3.42248026609132
ENSMUST00000233578.2 0.0171231602445737 1 8.13464666315754 50.3458654340894 2 1.8678537551123 6.29323317926118 1.60321584602787 4.69001733323332 2.55226287605843 4.69001733323332
ENSMUST00000080411.13 0.0171406278810409 1 8.13260746796797 53.9002605790918 2 1.87178725065711 6.73753257238648 2.33766920475351 4.39986336763297 2.5527901988269 4.39986336763297
ENSMUST00000034215.8 0.0171551843827898 1 8.13090970935989 1.46855950292255 2 9.37595539640135 0.18356993786532 9.15721647700923e-05 0.183478365700549 0.070074124813857 0.183478365700549
ENSMUST00000127741.2 0.0171816727611668 1 8.12782400078495 50.3356650742949 2 1.8707678306569 6.29195813428686 0.402831403692419 5.88912673059444 2.55265508954952 5.88912673059444
ENSMUST00000108719.4 0.0171881965339076 1 8.12706475753463 0.936387408650153 2 8.04946083773285 0.117048426081269 0.00101209364725997 0.116036332434009 0.0569286635220178 0.116036332434009
ENSMUST00000092735.12 0.0172680959367487 1 8.117789291102 2.19128953922095 2 5.41355992553066 0.273911192402619 0.0114269639952749 0.262484228407344 0.204065683093697 0.262484228407344
ENSMUST00000210314.2 0.0173236659484759 1 8.11136347680383 46.7235545935425 2 4.56767389805404 5.84044432419281 2.79414289655298 3.04630142763983 0.530719485213424 3.04630142763983
ENSMUST00000212572.2 0.0173341359674921 1 8.1101550886481 45.0380401498759 2 1.71202376581022 5.62975501873449 0.856332896421274 4.77342212231322 2.51849962368961 4.77342212231322
ENSMUST00000039564.11 0.0173371754253951 1 8.10980442894834 52.4195080601878 2 1.879081693383 6.55243850752347 0.853872823036487 5.69856568448699 2.55372523087103 5.69856568448699
ENSMUST00000115029.2 0.0173789746686322 1 8.10498831157098 60.7361348417004 2 2.62847424310405 7.59201685521255 1.14463590390362 6.44738095130893 2.36010530812495 6.44738095130893
ENSMUST00000010804.4 0.0173833671448749 1 8.10448288230047 35.535786663062 2 3.28481031121417 4.44197333288275 0.438748181869697 4.00322515101305 1.8011414615752 4.00322515101305
ENSMUST00000020734.11 0.0173915950124864 1 8.10353646945 41.9803134292426 2 3.21996783968917 5.24753917865532 1.98691210848586 3.26062707016946 1.86590698167244 3.26062707016946
ENSMUST00000164095.3 0.0174114446626591 1 8.10125509948804 68.019180471693 2 2.43174629995866 8.50239755896162 2.59049458267494 5.91190297628668 2.46233325844198 5.91190297628668
ENSMUST00000024575.8 0.017418121847399 1 8.10048825849738 0.824212633104755 2 6.84283835380524 0.103026579138094 0.00153437884272349 0.101492200295371 0.0776261695962548 0.101492200295371
ENSMUST00000193636.6 0.0174951754277871 1 8.09166025180567 1.48489993929278 2 6.43567797257606 0.185612492411597 0.00361064431025576 0.182001848101341 0.0948551808680965 0.182001848101341
ENSMUST00000152882.2 0.0176084520374245 1 8.07875252562429 40.7488276630692 2 3.05245724368268 5.09360345788365 0.172777280420437 4.92082617746321 2.02783422238182 4.92082617746321
ENSMUST00000070210.6 0.0176253679294062 1 8.07683211014879 51.1538843833819 2 1.74111727068309 6.39423554792274 1.25943659995988 5.13479894796286 2.52668920308445 5.13479894796286
ENSMUST00000102509.11 0.017660093962915 1 8.07289552631423 92.5953739164589 2 2.76658871725678 11.5744217395574 1.59174753612707 9.98267420343029 2.26887291762906 9.98267420343029
ENSMUST00000220689.2 0.0176807484577383 1 8.0705577781724 45.3144211524558 2 1.72609449437416 5.66430264405697 0.548340323481326 5.11596232057565 2.52256708991233 5.11596232057565
ENSMUST00000212337.2 0.017776810645112 1 8.05972088755356 28.6051808136102 2 2.4253829144074 3.57564760170128 0.201928698162611 3.37371890353867 2.46509871225981 3.37371890353867
ENSMUST00000121401.8 0.0178468917409607 1 8.05185183615664 49.7422908903029 2 2.08104540137252 6.21778636128786 0.0859857522096373 6.13180060907822 2.55713835892703 6.13180060907822
ENSMUST00000022476.9 0.0178528061711468 1 8.05118914928967 45.4525525736839 2 3.33143715037084 5.68156907171048 1.02993343453569 4.65163563717479 1.75419273636184 4.65163563717479
ENSMUST00000087933.10 0.0178655234275482 1 8.04976497776971 53.410719389567 2 1.99859685343709 6.67633992369587 2.61769624685969 4.05864367683619 2.56105732842755 4.05864367683619
ENSMUST00000227181.2 0.0178773300465305 1 8.04844369328745 63.9998088748879 2 4.11771623438985 7.99997610936099 0.0528529819349223 7.94712312742607 0.85768788719523 7.94712312742607
ENSMUST00000153578.8 0.0179043046445923 1 8.0454282242174 32.6128771484369 2 2.82734360070841 4.07660964355461 0.368352658771912 3.70825698478269 2.2228344521949 3.70825698478269
ENSMUST00000145823.8 0.0179250493630078 1 8.04311227727298 59.3730626290412 2 2.51423024742823 7.42163282863015 2.88255965268788 4.53907317594227 2.4233194471369 4.53907317594227
ENSMUST00000114312.2 0.0179442614984518 1 8.04096981768067 59.9558025294874 2 2.17928426869315 7.49447531618593 2.20993221095472 5.28454310523122 2.54298423684865 5.28454310523122
ENSMUST00000123021.2 0.0179541637098503 1 8.03986645879044 32.8818542446375 2 2.56049329042738 4.11023178057969 1.1914590403788 2.91877274020088 2.39895668298714 2.91877274020088
ENSMUST00000120898.8 0.0180297796036491 1 8.03146093142045 55.817255294801 2 3.2426605192171 6.97715691185013 0.781877700029943 6.19527921182019 1.84332988544068 6.19527921182019
ENSMUST00000000314.13 0.0180500067700409 1 8.0292184382636 5.09247271979109 2 4.84081991958505 0.636559089973887 0.0110401408658899 0.625518949107997 0.378778259774962 0.625518949107997
ENSMUST00000111964.8 0.018124453467147 1 8.02098646446549 59.9994301829106 2 2.08537957793135 7.49992877286383 1.6583477454112 5.84158102745262 2.55672903309063 5.84158102745262
ENSMUST00000092302.11 0.0181329106241056 1 8.02005345046141 34.880021738245 2 1.93796483547449 4.36000271728063 0.209795556874691 4.15020716040594 2.55922627754862 4.15020716040594
ENSMUST00000226967.2 0.0181369355436123 1 8.01960956442952 26.27020436419 2 2.21597183969144 3.28377554552375 0.0696048861228397 3.21417065940092 2.53513001674584 3.21417065940092
ENSMUST00000113379.8 0.0181849379556587 1 8.0143232247814 39.2828818564078 2 1.88495222578536 4.91036023205097 0.242974345720305 4.66738588633067 2.55443725762086 4.66738588633067
ENSMUST00000112167.9 0.0181853187062942 1 8.01428134983518 13.3352210606952 2 4.34747040249817 1.6669026325869 0.655420267161118 1.01148236542578 0.676961268952388 1.01148236542578
ENSMUST00000133220.2 0.0182773274622448 1 8.00418784748085 52.9863955397002 2 3.76064133763048 6.62329944246253 0.279024784819936 6.34427465764259 1.25893638724495 6.34427465764259
ENSMUST00000210099.2 0.0182785162344832 1 8.00405777008489 40.6069304847749 2 4.35039463854641 5.07586631059687 2.3379777833945 2.73788852720237 0.674960876713829 2.73788852720237
ENSMUST00000042046.5 0.0183202496520666 1 7.99949658506558 26.2224651087315 2 2.78740100256475 3.27780813859144 0.0993652332325385 3.1784429053589 2.25347912447252 3.1784429053589
ENSMUST00000235094.2 0.0183694056695754 1 7.99413746719002 31.0794772008717 2 1.33534478737599 3.88493465010896 0.593706244189805 3.29122840591916 2.33937634290056 3.29122840591916
ENSMUST00000183850.8 0.0183781246904094 1 7.99318839432312 39.6102088646521 2 2.80516345008019 4.95127610808151 1.29328104474576 3.65799506333575 2.24002593901242 3.65799506333575
ENSMUST00000089684.10 0.0183866354986175 1 7.99226241974133 57.8939314523634 2 4.01861420997015 7.23674143154543 1.56474855840589 5.67199287313954 0.956433072054293 5.67199287313954
ENSMUST00000154135.8 0.0183951372992133 1 7.99133785302249 40.8544883249391 2 3.01283753652276 5.10681104061738 0.457613614615675 4.64919742600171 2.06443981146927 4.64919742600171
ENSMUST00000132002.2 0.0184165154244583 1 7.98901487906543 36.1002659638817 2 2.79035354275789 4.51253324548522 0.0793302130573953 4.43320303242782 2.25126270806268 4.43320303242782
ENSMUST00000050562.6 0.0184817796876067 1 7.98193982792711 33.2728913834085 2 1.37972098855927 4.15911142292606 0.0300342549582821 4.12907716796778 2.36710646843664 4.12907716796778
ENSMUST00000147802.9 0.0185140638386194 1 7.97844925643254 2.48945179742766 2 5.21976159634018 0.311181474678457 0.0160087788228108 0.295172695855646 0.244704548175968 0.295172695855646
ENSMUST00000216150.2 0.0185411068969117 1 7.97553003489809 26.4601456845054 2 5.96267844118814 3.30751821056318 0.425598976635203 2.88191923392797 0.13007837434624 2.88191923392797
ENSMUST00000207455.2 0.0185724445340694 1 7.97215254679502 38.285573656818 2 2.54225954792799 4.78569670710225 0.158415585076336 4.62728112202591 2.40876502453896 4.62728112202591
ENSMUST00000125414.2 0.0186309175930354 1 7.96586568412764 33.4211735713432 2 1.96614474041392 4.1776466964179 1.57752801357314 2.60011868284476 2.56056458981028 2.60011868284476
ENSMUST00000055776.8 0.0186937634188686 1 7.9591306355196 25.7445376215327 2 3.27686924062387 3.21806720269159 0.0755893007964581 3.14247790189513 1.80911144427034 3.14247790189513
ENSMUST00000066127.13 0.0187514527913188 1 7.95296809472728 67.1480092375602 2 4.05485536268577 8.39350115469502 2.17692855638359 6.21657259831144 0.918945464822603 6.21657259831144
ENSMUST00000052716.8 0.0187554495613951 1 7.95254185103978 4.19489126505691 2 4.87210865035609 0.524361408132114 0.00974288365599953 0.514618524476114 0.364234946220694 0.514618524476114
ENSMUST00000108634.9 0.0187695575750038 1 7.95103799903813 31.0945447296641 2 2.65388847252216 3.88681809120801 0.72719160948727 3.15962648172074 2.34468944142154 3.15962648172074
ENSMUST00000113399.6 0.0187817043622666 1 7.94974411041125 38.8806264752245 2 1.57010903634876 4.86007830940307 0.540775703306531 4.31930260609654 2.46652963825592 4.31930260609654
ENSMUST00000171171.9 0.0187931535163642 1 7.94852530027082 35.8605172564567 2 2.87633743191715 4.48256465705709 1.03146570821636 3.45109894884073 2.18340326951531 3.45109894884073
ENSMUST00000091186.7 0.0188202680923929 1 7.94564179969408 5.03612744806887 2 4.57501364969789 0.629515931008609 0.0190758848920818 0.610440046116527 0.526116244487454 0.610440046116527
ENSMUST00000089185.6 0.0188360220544809 1 7.94396835146584 1.11885549055803 2 7.19710155888284 0.139856936319754 0.000776406434254869 0.139080529885499 0.067754685075714 0.139080529885499
ENSMUST00000148039.8 0.0188517876658769 1 7.94229506639752 32.6168179864589 2 1.41289081208969 4.07710224830737 0.613997906042578 3.46310434226479 2.38674726409556 3.46310434226479
ENSMUST00000043126.12 0.0189940202462141 1 7.92726214647024 1.39732231552128 2 6.39159592012002 0.17466528944016 0.00432651046902115 0.170338778971139 0.0972903159226535 0.170338778971139
ENSMUST00000193398.2 0.0190393363140878 1 7.92249621535965 39.2341785221618 2 1.96881381445245 4.90427231527023 0.277690873086155 4.62658144218407 2.56064775934521 4.62658144218407
ENSMUST00000154531.8 0.0190515471098272 1 7.92121393518548 39.1258118301176 2 3.13575034082647 4.8907264787647 1.53628766140442 3.35443881736028 1.94854396326647 3.35443881736028
ENSMUST00000114523.10 0.0190537779095982 1 7.92097976321373 47.0882471889579 2 2.55573254330537 5.88603089861973 2.20996642340298 3.67606447521675 2.40154315308208 3.67606447521675
ENSMUST00000098552.10 0.0190673027050224 1 7.91956062233173 0.762368639888969 2 8.77356814834539 0.0952960799861211 0.00080079246658076 0.0944952875195404 0.0593257480291782 0.0944952875195404
ENSMUST00000112000.2 0.0191310067935254 1 7.9128897357507 34.7116564549461 2 1.37859340993661 4.33895705686826 0.680501710691479 3.65845534617678 2.36642229169929 3.65845534617678
ENSMUST00000022908.10 0.0191475133403743 1 7.91116484692905 2.49048768322942 2 5.73283804057096 0.311310960403677 0.00503380948596803 0.306277150917709 0.155485834975748 0.306277150917709
ENSMUST00000159847.2 0.0192794794293356 1 7.89742798143479 39.6096302550671 2 1.54045221403565 4.95120378188339 0.0633137821851509 4.88788999969824 2.45321603513271 4.88788999969824
ENSMUST00000117083.2 0.0192976837120895 1 7.89554041038261 42.7132109764832 2 1.66352377505343 5.3391513720604 1.28736309560453 4.05178827645586 2.50296132978301 4.05178827645586
ENSMUST00000128346.8 0.0193190126181162 1 7.89333111645305 44.3878252776221 2 3.45195461496826 5.54847815970276 0.0224439680886712 5.52603419161409 1.63169589242193 5.52603419161409
ENSMUST00000060608.13 0.0193948600834088 1 7.88549438434189 1.42421414494197 2 6.50969357151199 0.178026768117747 0.0169888159848165 0.16103795213293 0.0910629189153496 0.16103795213293
